store,item,date,predicted_sales
6,46,2018-01-06,42.24
6,47,2018-01-06,15.59
6,48,2018-01-06,32.86
6,49,2018-01-06,20.91
6,50,2018-01-06,48.39
7,1,2018-01-06,15.27
7,2,2018-01-06,34.93
7,3,2018-01-06,23.73
7,4,2018-01-06,12.94
7,5,2018-01-06,11.11
7,6,2018-01-06,37.54
7,7,2018-01-06,41.22
7,8,2018-01-06,50.11
7,9,2018-01-06,31.47
7,10,2018-01-06,46.45
7,11,2018-01-06,43.1
7,12,2018-01-06,48.53
7,13,2018-01-06,52.86
7,14,2018-01-06,38.06
7,15,2018-01-06,54.67
7,16,2018-01-06,16.78
7,17,2018-01-06,21.63
7,18,2018-01-06,55.48
7,19,2018-01-06,24.62
7,20,2018-01-06,29.23
7,21,2018-01-06,27.11
7,22,2018-01-06,54.15
7,23,2018-01-06,14.86
7,24,2018-01-06,44.01
7,25,2018-01-06,52.81
7,26,2018-01-06,30.38
7,27,2018-01-06,12.03
7,28,2018-01-06,55.6
7,29,2018-01-06,50.14
7,30,2018-01-06,27.27
7,31,2018-01-06,39.66
7,32,2018-01-06,29.27
7,33,2018-01-06,47.38
7,34,2018-01-06,17.7
7,35,2018-01-06,41.26
7,36,2018-01-06,49.13
7,37,2018-01-06,17.6
7,38,2018-01-06,45.98
7,39,2018-01-06,28.21
7,40,2018-01-06,18.59
7,41,2018-01-06,13.37
7,42,2018-01-06,21.26
7,43,2018-01-06,35.42
7,44,2018-01-06,19.64
7,45,2018-01-06,50.14
7,46,2018-01-06,36.74
7,47,2018-01-06,14.63
7,48,2018-01-06,32.6
7,49,2018-01-06,16.79
7,50,2018-01-06,42.78
8,1,2018-01-06,24.75
8,2,2018-01-06,71.47
8,3,2018-01-06,44.22
8,4,2018-01-06,22.5
8,5,2018-01-06,23.27
8,6,2018-01-06,68.96
8,7,2018-01-06,71.15
8,8,2018-01-06,82.33
8,9,2018-01-06,58.45
8,10,2018-01-06,75.42
8,11,2018-01-06,77.67
8,12,2018-01-06,77.02
8,13,2018-01-06,87.72
8,14,2018-01-06,66.32
8,15,2018-01-06,99.22
8,16,2018-01-06,24.82
8,17,2018-01-06,37.42
8,18,2018-01-06,91.7
8,19,2018-01-06,48.67
8,20,2018-01-06,49.82
8,21,2018-01-06,51.17
8,22,2018-01-06,84.27
8,23,2018-01-06,35.47
8,24,2018-01-06,77.87
8,25,2018-01-06,87.18
8,26,2018-01-06,52.42
8,27,2018-01-06,24.74
8,28,2018-01-06,90.09
8,29,2018-01-06,80.57
8,30,2018-01-06,39.61
8,31,2018-01-06,67.27
8,32,2018-01-06,48.27
8,33,2018-01-06,74.99
8,34,2018-01-06,36.29
8,35,2018-01-06,72.63
8,36,2018-01-06,81.3
8,37,2018-01-06,35.78
8,38,2018-01-06,85.79
8,39,2018-01-06,50.44
8,40,2018-01-06,31.71
8,41,2018-01-06,25.98
8,42,2018-01-06,41.61
8,43,2018-01-06,58.6
8,44,2018-01-06,35.75
8,45,2018-01-06,88.58
8,46,2018-01-06,64.23
8,47,2018-01-06,25.14
8,48,2018-01-06,57.7
8,49,2018-01-06,36.38
8,50,2018-01-06,70.76
9,1,2018-01-06,20.51
9,2,2018-01-06,58.4
9,3,2018-01-06,34.51
9,4,2018-01-06,19.52
9,5,2018-01-06,18.87
9,6,2018-01-06,55.86
9,7,2018-01-06,61.6
9,8,2018-01-06,73.71
9,9,2018-01-06,50.22
9,10,2018-01-06,72.51
9,11,2018-01-06,70.81
9,12,2018-01-06,65.63
9,13,2018-01-06,79.98
9,14,2018-01-06,55.54
9,15,2018-01-06,79.24
9,16,2018-01-06,24.64
9,17,2018-01-06,32.75
9,18,2018-01-06,78.37
9,19,2018-01-06,42.14
9,20,2018-01-06,50.97
9,21,2018-01-06,37.6
9,22,2018-01-06,79.01
9,23,2018-01-06,28.74
9,24,2018-01-06,65.69
9,25,2018-01-06,82.22
9,26,2018-01-06,45.4
9,27,2018-01-06,20.76
9,28,2018-01-06,84.29
9,29,2018-01-06,69.61
9,30,2018-01-06,40.34
9,31,2018-01-06,58.87
9,32,2018-01-06,45.03
9,33,2018-01-06,64.21
9,34,2018-01-06,23.04
9,35,2018-01-06,66.05
9,36,2018-01-06,75.57
9,37,2018-01-06,29.73
9,38,2018-01-06,77.1
9,39,2018-01-06,46.44
9,40,2018-01-06,26.12
9,41,2018-01-06,18.87
9,42,2018-01-06,35.12
9,43,2018-01-06,54.58
9,44,2018-01-06,28.11
9,45,2018-01-06,77.97
9,46,2018-01-06,56.15
9,47,2018-01-06,23.13
9,48,2018-01-06,49.41
9,49,2018-01-06,28.02
9,50,2018-01-06,62.28
10,1,2018-01-06,21.3
10,2,2018-01-06,54.01
10,3,2018-01-06,34.09
10,4,2018-01-06,22.96
10,5,2018-01-06,19.85
10,6,2018-01-06,56.54
10,7,2018-01-06,58.72
10,8,2018-01-06,73.81
10,9,2018-01-06,50.28
10,10,2018-01-06,73.43
10,11,2018-01-06,73.58
10,12,2018-01-06,74.12
10,13,2018-01-06,83.8
10,14,2018-01-06,56.44
10,15,2018-01-06,84.59
10,16,2018-01-06,25.32
10,17,2018-01-06,34.23
10,18,2018-01-06,84.16
10,19,2018-01-06,40.06
10,20,2018-01-06,46.63
10,21,2018-01-06,41.68
10,22,2018-01-06,82.27
10,23,2018-01-06,33.71
10,24,2018-01-06,69.01
10,25,2018-01-06,79.63
10,26,2018-01-06,46.72
10,27,2018-01-06,24.99
10,28,2018-01-06,88.19
10,29,2018-01-06,77.4
10,30,2018-01-06,38.24
10,31,2018-01-06,57.72
10,32,2018-01-06,42.45
10,33,2018-01-06,71.92
10,34,2018-01-06,25.01
10,35,2018-01-06,64.62
10,36,2018-01-06,81.37
10,37,2018-01-06,31.67
10,38,2018-01-06,82.64
10,39,2018-01-06,44.43
10,40,2018-01-06,30.39
10,41,2018-01-06,22.03
10,42,2018-01-06,37.27
10,43,2018-01-06,54.42
10,44,2018-01-06,29.81
10,45,2018-01-06,79.01
10,46,2018-01-06,63.8
10,47,2018-01-06,18.95
10,48,2018-01-06,52.5
10,49,2018-01-06,35.36
10,50,2018-01-06,68.07
1,1,2018-01-07,20.24
1,2,2018-01-07,54.34
1,3,2018-01-07,30.14
1,4,2018-01-07,18.54
1,5,2018-01-07,16.7
1,6,2018-01-07,51.5
1,7,2018-01-07,51.78
1,8,2018-01-07,67.42
1,9,2018-01-07,45.04
1,10,2018-01-07,67.2
1,11,2018-01-07,58.43
1,12,2018-01-07,61.41
1,13,2018-01-07,69.78
1,14,2018-01-07,53.2
1,15,2018-01-07,74.06
1,16,2018-01-07,24.77
1,17,2018-01-07,30.33
1,18,2018-01-07,73.75
1,19,2018-01-07,34.77
1,20,2018-01-07,44.62
1,21,2018-01-07,33.38
1,22,2018-01-07,68.48
1,23,2018-01-07,26.44
1,24,2018-01-07,54.6
1,25,2018-01-07,69.59
1,26,2018-01-07,46.57
1,27,2018-01-07,20.36
1,28,2018-01-07,74.99
1,29,2018-01-07,60.1
1,30,2018-01-07,32.75
1,31,2018-01-07,52.37
1,32,2018-01-07,39.19
1,33,2018-01-07,61.33
1,34,2018-01-07,25.29
1,35,2018-01-07,56.13
1,36,2018-01-07,68.8
1,37,2018-01-07,23.24
1,38,2018-01-07,71.12
1,39,2018-01-07,39.54
1,40,2018-01-07,26.98
1,41,2018-01-07,21.07
1,42,2018-01-07,28.95
1,43,2018-01-07,45.09
1,44,2018-01-07,29.13
1,45,2018-01-07,71.02
1,46,2018-01-07,53.65
1,47,2018-01-07,17.43
1,48,2018-01-07,45.77
1,49,2018-01-07,26.23
1,50,2018-01-07,55.89
2,1,2018-01-07,27.11
2,2,2018-01-07,70.09
2,3,2018-01-07,47.31
2,4,2018-01-07,26.86
2,5,2018-01-07,21.34
2,6,2018-01-07,67.68
2,7,2018-01-07,71.44
2,8,2018-01-07,82.49
2,9,2018-01-07,65.98
2,10,2018-01-07,85.13
2,11,2018-01-07,82.68
2,12,2018-01-07,87.31
2,13,2018-01-07,97.15
2,14,2018-01-07,71.73
2,15,2018-01-07,102.22
2,16,2018-01-07,28.65
2,17,2018-01-07,39.41
2,18,2018-01-07,92.85
2,19,2018-01-07,48.84
2,20,2018-01-07,55.95
2,21,2018-01-07,46.78
2,22,2018-01-07,96.19
2,23,2018-01-07,40.52
2,24,2018-01-07,78.15
2,25,2018-01-07,97.48
2,26,2018-01-07,62.92
2,27,2018-01-07,27.47
2,28,2018-01-07,100.11
2,29,2018-01-07,87.35
2,30,2018-01-07,48.69
2,31,2018-01-07,71.32
2,32,2018-01-07,57.52
2,33,2018-01-07,84.16
2,34,2018-01-07,31.06
2,35,2018-01-07,78.7
2,36,2018-01-07,90.09
2,37,2018-01-07,33.4
2,38,2018-01-07,92.2
2,39,2018-01-07,54.0
2,40,2018-01-07,39.23
2,41,2018-01-07,27.39
2,42,2018-01-07,48.83
2,43,2018-01-07,63.9
2,44,2018-01-07,34.24
2,45,2018-01-07,96.5
2,46,2018-01-07,72.37
2,47,2018-01-07,28.35
2,48,2018-01-07,60.49
2,49,2018-01-07,38.58
2,50,2018-01-07,74.42
3,1,2018-01-07,23.32
3,2,2018-01-07,63.56
3,3,2018-01-07,38.25
3,4,2018-01-07,25.33
3,5,2018-01-07,20.57
3,6,2018-01-07,61.63
3,7,2018-01-07,65.1
3,8,2018-01-07,78.37
3,9,2018-01-07,58.75
3,10,2018-01-07,71.73
3,11,2018-01-07,77.34
3,12,2018-01-07,77.54
3,13,2018-01-07,90.62
3,14,2018-01-07,67.18
3,15,2018-01-07,93.94
3,16,2018-01-07,31.88
3,17,2018-01-07,37.03
3,18,2018-01-07,90.24
3,19,2018-01-07,43.09
3,20,2018-01-07,54.04
3,21,2018-01-07,45.69
3,22,2018-01-07,86.22
3,23,2018-01-07,34.97
3,24,2018-01-07,83.38
3,25,2018-01-07,84.9
3,26,2018-01-07,50.69
3,27,2018-01-07,26.17
3,28,2018-01-07,94.01
3,29,2018-01-07,80.3
3,30,2018-01-07,47.31
3,31,2018-01-07,64.57
3,32,2018-01-07,53.18
3,33,2018-01-07,77.26
3,34,2018-01-07,30.28
3,35,2018-01-07,71.55
3,36,2018-01-07,86.94
3,37,2018-01-07,32.21
3,38,2018-01-07,86.39
3,39,2018-01-07,47.96
3,40,2018-01-07,33.25
3,41,2018-01-07,24.3
3,42,2018-01-07,42.41
3,43,2018-01-07,51.56
3,44,2018-01-07,32.67
3,45,2018-01-07,87.58
3,46,2018-01-07,66.67
3,47,2018-01-07,24.29
3,48,2018-01-07,58.78
3,49,2018-01-07,33.09
3,50,2018-01-07,70.59
4,1,2018-01-07,23.89
4,2,2018-01-07,57.74
4,3,2018-01-07,42.7
4,4,2018-01-07,26.86
4,5,2018-01-07,17.51
4,6,2018-01-07,58.62
4,7,2018-01-07,57.89
4,8,2018-01-07,76.11
4,9,2018-01-07,52.69
4,10,2018-01-07,71.92
4,11,2018-01-07,77.01
4,12,2018-01-07,73.84
4,13,2018-01-07,82.37
4,14,2018-01-07,60.74
4,15,2018-01-07,87.92
4,16,2018-01-07,26.51
4,17,2018-01-07,30.88
4,18,2018-01-07,87.17
4,19,2018-01-07,44.8
4,20,2018-01-07,48.03
4,21,2018-01-07,43.59
4,22,2018-01-07,83.94
4,23,2018-01-07,28.51
4,24,2018-01-07,62.74
4,25,2018-01-07,83.46
4,26,2018-01-07,48.98
4,27,2018-01-07,23.82
4,28,2018-01-07,88.23
4,29,2018-01-07,71.02
4,30,2018-01-07,43.11
4,31,2018-01-07,64.91
4,32,2018-01-07,44.98
4,33,2018-01-07,70.63
4,34,2018-01-07,26.89
4,35,2018-01-07,63.75
4,36,2018-01-07,82.47
4,37,2018-01-07,30.47
4,38,2018-01-07,77.84
4,39,2018-01-07,47.36
4,40,2018-01-07,27.32
4,41,2018-01-07,23.92
4,42,2018-01-07,40.1
4,43,2018-01-07,53.66
4,44,2018-01-07,32.24
4,45,2018-01-07,76.72
4,46,2018-01-07,59.41
4,47,2018-01-07,25.42
4,48,2018-01-07,50.0
4,49,2018-01-07,28.99
4,50,2018-01-07,66.16
5,1,2018-01-07,17.82
5,2,2018-01-07,43.07
5,3,2018-01-07,27.85
5,4,2018-01-07,14.03
5,5,2018-01-07,12.68
5,6,2018-01-07,42.27
5,7,2018-01-07,45.15
5,8,2018-01-07,57.65
5,9,2018-01-07,40.49
5,10,2018-01-07,54.99
5,11,2018-01-07,50.8
5,12,2018-01-07,47.87
5,13,2018-01-07,57.86
5,14,2018-01-07,48.33
5,15,2018-01-07,67.02
5,16,2018-01-07,21.23
5,17,2018-01-07,22.57
5,18,2018-01-07,65.11
5,19,2018-01-07,27.16
5,20,2018-01-07,34.05
5,21,2018-01-07,27.41
5,22,2018-01-07,57.97
5,23,2018-01-07,20.33
5,24,2018-01-07,46.42
5,25,2018-01-07,59.79
5,26,2018-01-07,32.53
5,27,2018-01-07,18.1
5,28,2018-01-07,68.67
5,29,2018-01-07,49.42
5,30,2018-01-07,31.04
5,31,2018-01-07,42.56
5,32,2018-01-07,32.61
5,33,2018-01-07,45.81
5,34,2018-01-07,18.72
5,35,2018-01-07,47.57
5,36,2018-01-07,55.16
5,37,2018-01-07,20.02
5,38,2018-01-07,61.87
5,39,2018-01-07,32.07
5,40,2018-01-07,20.52
5,41,2018-01-07,15.21
5,42,2018-01-07,26.91
5,43,2018-01-07,37.89
5,44,2018-01-07,20.93
5,45,2018-01-07,54.68
5,46,2018-01-07,46.05
5,47,2018-01-07,16.98
5,48,2018-01-07,40.5
5,49,2018-01-07,21.11
5,50,2018-01-07,46.84
6,1,2018-01-07,15.91
6,2,2018-01-07,45.08
6,3,2018-01-07,28.93
6,4,2018-01-07,14.34
6,5,2018-01-07,14.1
6,6,2018-01-07,40.69
6,7,2018-01-07,45.42
6,8,2018-01-07,57.69
6,9,2018-01-07,43.46
6,10,2018-01-07,55.14
6,11,2018-01-07,49.12
6,12,2018-01-07,54.05
6,13,2018-01-07,62.15
6,14,2018-01-07,41.72
6,15,2018-01-07,61.29
6,16,2018-01-07,20.88
6,17,2018-01-07,24.92
6,18,2018-01-07,60.82
6,19,2018-01-07,28.91
6,20,2018-01-07,36.01
6,21,2018-01-07,30.94
6,22,2018-01-07,59.43
6,23,2018-01-07,22.14
6,24,2018-01-07,47.72
6,25,2018-01-07,60.92
6,26,2018-01-07,34.25
6,27,2018-01-07,16.8
6,28,2018-01-07,63.97
6,29,2018-01-07,48.79
6,30,2018-01-07,27.65
6,31,2018-01-07,40.25
6,32,2018-01-07,33.49
6,33,2018-01-07,53.1
6,34,2018-01-07,20.86
6,35,2018-01-07,50.98
6,36,2018-01-07,57.39
6,37,2018-01-07,21.0
6,38,2018-01-07,58.94
6,39,2018-01-07,28.63
6,40,2018-01-07,22.37
6,41,2018-01-07,18.44
6,42,2018-01-07,27.89
6,43,2018-01-07,35.83
6,44,2018-01-07,22.16
6,45,2018-01-07,57.95
6,46,2018-01-07,45.27
6,47,2018-01-07,15.53
6,48,2018-01-07,36.92
6,49,2018-01-07,21.12
6,50,2018-01-07,51.06
7,1,2018-01-07,14.64
7,2,2018-01-07,36.6
7,3,2018-01-07,23.47
7,4,2018-01-07,13.54
7,5,2018-01-07,12.49
7,6,2018-01-07,39.84
7,7,2018-01-07,42.89
7,8,2018-01-07,51.66
7,9,2018-01-07,34.35
7,10,2018-01-07,49.81
7,11,2018-01-07,48.48
7,12,2018-01-07,48.03
7,13,2018-01-07,58.08
7,14,2018-01-07,42.11
7,15,2018-01-07,56.92
7,16,2018-01-07,17.12
7,17,2018-01-07,24.69
7,18,2018-01-07,58.0
7,19,2018-01-07,26.74
7,20,2018-01-07,31.31
7,21,2018-01-07,27.44
7,22,2018-01-07,58.32
7,23,2018-01-07,14.62
7,24,2018-01-07,47.77
7,25,2018-01-07,55.96
7,26,2018-01-07,31.5
7,27,2018-01-07,13.65
7,28,2018-01-07,57.99
7,29,2018-01-07,48.92
7,30,2018-01-07,27.84
7,31,2018-01-07,43.1
7,32,2018-01-07,30.92
7,33,2018-01-07,48.97
7,34,2018-01-07,17.32
7,35,2018-01-07,45.6
7,36,2018-01-07,50.76
7,37,2018-01-07,19.78
7,38,2018-01-07,50.17
7,39,2018-01-07,28.92
7,40,2018-01-07,19.84
7,41,2018-01-07,14.7
7,42,2018-01-07,22.97
7,43,2018-01-07,37.47
7,44,2018-01-07,21.4
7,45,2018-01-07,56.58
7,46,2018-01-07,37.74
7,47,2018-01-07,14.93
7,48,2018-01-07,35.74
7,49,2018-01-07,18.13
7,50,2018-01-07,43.9
8,1,2018-01-07,25.62
8,2,2018-01-07,76.85
8,3,2018-01-07,45.86
8,4,2018-01-07,23.79
8,5,2018-01-07,23.08
8,6,2018-01-07,70.0
8,7,2018-01-07,69.18
8,8,2018-01-07,85.32
8,9,2018-01-07,63.9
8,10,2018-01-07,80.84
8,11,2018-01-07,77.77
8,12,2018-01-07,77.77
8,13,2018-01-07,92.6
8,14,2018-01-07,65.78
8,15,2018-01-07,104.18
8,16,2018-01-07,29.83
8,17,2018-01-07,39.45
8,18,2018-01-07,92.59
8,19,2018-01-07,49.62
8,20,2018-01-07,57.99
8,21,2018-01-07,52.63
8,22,2018-01-07,87.71
8,23,2018-01-07,39.82
8,24,2018-01-07,79.74
8,25,2018-01-07,91.98
8,26,2018-01-07,53.27
8,27,2018-01-07,26.96
8,28,2018-01-07,93.63
8,29,2018-01-07,83.26
8,30,2018-01-07,43.04
8,31,2018-01-07,69.36
8,32,2018-01-07,54.42
8,33,2018-01-07,80.31
8,34,2018-01-07,34.71
8,35,2018-01-07,76.95
8,36,2018-01-07,88.48
8,37,2018-01-07,36.52
8,38,2018-01-07,88.39
8,39,2018-01-07,54.66
8,40,2018-01-07,33.95
8,41,2018-01-07,29.61
8,42,2018-01-07,43.13
8,43,2018-01-07,62.23
8,44,2018-01-07,36.96
8,45,2018-01-07,88.39
8,46,2018-01-07,70.07
8,47,2018-01-07,25.58
8,48,2018-01-07,61.61
8,49,2018-01-07,35.81
8,50,2018-01-07,71.79
9,1,2018-01-07,23.48
9,2,2018-01-07,61.69
9,3,2018-01-07,36.68
9,4,2018-01-07,22.43
9,5,2018-01-07,19.71
9,6,2018-01-07,58.7
9,7,2018-01-07,61.88
9,8,2018-01-07,79.13
9,9,2018-01-07,52.15
9,10,2018-01-07,72.34
9,11,2018-01-07,68.46
9,12,2018-01-07,70.35
9,13,2018-01-07,83.39
9,14,2018-01-07,62.19
9,15,2018-01-07,83.49
9,16,2018-01-07,26.07
9,17,2018-01-07,34.97
9,18,2018-01-07,78.56
9,19,2018-01-07,45.56
9,20,2018-01-07,49.34
9,21,2018-01-07,41.39
9,22,2018-01-07,81.62
9,23,2018-01-07,31.71
9,24,2018-01-07,70.67
9,25,2018-01-07,82.42
9,26,2018-01-07,47.11
9,27,2018-01-07,22.8
9,28,2018-01-07,88.16
9,29,2018-01-07,73.97
9,30,2018-01-07,41.65
9,31,2018-01-07,62.17
9,32,2018-01-07,46.33
9,33,2018-01-07,68.87
9,34,2018-01-07,23.74
9,35,2018-01-07,70.67
9,36,2018-01-07,80.27
9,37,2018-01-07,32.59
9,38,2018-01-07,81.0
9,39,2018-01-07,46.65
9,40,2018-01-07,27.55
9,41,2018-01-07,23.28
9,42,2018-01-07,37.41
9,43,2018-01-07,55.25
9,44,2018-01-07,29.01
9,45,2018-01-07,81.91
9,46,2018-01-07,56.11
9,47,2018-01-07,25.04
9,48,2018-01-07,49.9
9,49,2018-01-07,30.06
9,50,2018-01-07,63.82
10,1,2018-01-07,23.16
10,2,2018-01-07,59.92
10,3,2018-01-07,39.17
10,4,2018-01-07,23.64
10,5,2018-01-07,20.44
10,6,2018-01-07,63.88
10,7,2018-01-07,60.83
10,8,2018-01-07,80.49
10,9,2018-01-07,54.33
10,10,2018-01-07,77.2
10,11,2018-01-07,79.94
10,12,2018-01-07,78.67
10,13,2018-01-07,87.8
10,14,2018-01-07,61.32
10,15,2018-01-07,88.96
10,16,2018-01-07,24.93
10,17,2018-01-07,38.07
10,18,2018-01-07,84.92
10,19,2018-01-07,43.21
10,20,2018-01-07,52.38
10,21,2018-01-07,44.23
10,22,2018-01-07,86.21
10,23,2018-01-07,35.56
10,24,2018-01-07,72.75
10,25,2018-01-07,85.87
10,26,2018-01-07,52.13
10,27,2018-01-07,25.44
10,28,2018-01-07,90.39
10,29,2018-01-07,77.13
10,30,2018-01-07,43.02
10,31,2018-01-07,64.41
10,32,2018-01-07,44.48
10,33,2018-01-07,75.23
10,34,2018-01-07,26.42
10,35,2018-01-07,68.77
10,36,2018-01-07,85.15
10,37,2018-01-07,33.58
10,38,2018-01-07,84.39
10,39,2018-01-07,47.36
10,40,2018-01-07,31.3
10,41,2018-01-07,22.85
10,42,2018-01-07,39.6
10,43,2018-01-07,56.8
10,44,2018-01-07,31.51
10,45,2018-01-07,84.2
10,46,2018-01-07,65.05
10,47,2018-01-07,21.4
10,48,2018-01-07,56.15
10,49,2018-01-07,33.78
10,50,2018-01-07,70.37
1,1,2018-01-08,13.36
1,2,2018-01-08,36.82
1,3,2018-01-08,20.28
1,4,2018-01-08,12.31
1,5,2018-01-08,10.9
1,6,2018-01-08,34.47
1,7,2018-01-08,34.32
1,8,2018-01-08,44.51
1,9,2018-01-08,30.21
1,10,2018-01-08,44.79
1,11,2018-01-08,39.37
1,12,2018-01-08,41.2
1,13,2018-01-08,46.29
1,14,2018-01-08,34.81
1,15,2018-01-08,50.83
1,16,2018-01-08,15.34
1,17,2018-01-08,19.29
1,18,2018-01-08,49.83
1,19,2018-01-08,23.69
1,20,2018-01-08,29.75
1,21,2018-01-08,21.77
1,22,2018-01-08,49.41
1,23,2018-01-08,16.77
1,24,2018-01-08,36.38
1,25,2018-01-08,47.39
1,26,2018-01-08,30.28
1,27,2018-01-08,13.29
1,28,2018-01-08,49.3
1,29,2018-01-08,41.09
1,30,2018-01-08,23.29
1,31,2018-01-08,33.01
1,32,2018-01-08,25.65
1,33,2018-01-08,41.85
1,34,2018-01-08,15.65
1,35,2018-01-08,39.16
1,36,2018-01-08,44.5
1,37,2018-01-08,14.97
1,38,2018-01-08,46.03
1,39,2018-01-08,26.51
1,40,2018-01-08,18.08
1,41,2018-01-08,13.37
1,42,2018-01-08,19.19
1,43,2018-01-08,29.52
1,44,2018-01-08,16.9
1,45,2018-01-08,46.87
1,46,2018-01-08,34.13
1,47,2018-01-08,12.3
1,48,2018-01-08,32.24
1,49,2018-01-08,18.56
1,50,2018-01-08,36.56
2,1,2018-01-08,16.43
2,2,2018-01-08,48.23
2,3,2018-01-08,29.95
2,4,2018-01-08,18.55
2,5,2018-01-08,16.54
2,6,2018-01-08,47.96
2,7,2018-01-08,50.68
2,8,2018-01-08,59.93
2,9,2018-01-08,42.1
2,10,2018-01-08,58.7
2,11,2018-01-08,58.18
2,12,2018-01-08,55.81
2,13,2018-01-08,66.07
2,14,2018-01-08,48.67
2,15,2018-01-08,68.11
2,16,2018-01-08,18.91
2,17,2018-01-08,26.41
2,18,2018-01-08,63.52
2,19,2018-01-08,33.26
2,20,2018-01-08,35.84
2,21,2018-01-08,32.98
2,22,2018-01-08,60.11
2,23,2018-01-08,25.27
2,24,2018-01-08,51.72
2,25,2018-01-08,63.03
2,26,2018-01-08,41.26
2,27,2018-01-08,19.31
2,28,2018-01-08,69.08
2,29,2018-01-08,59.77
2,30,2018-01-08,35.2
2,31,2018-01-08,48.56
2,32,2018-01-08,40.1
2,33,2018-01-08,55.01
2,34,2018-01-08,22.82
2,35,2018-01-08,51.25
2,36,2018-01-08,60.5
2,37,2018-01-08,23.98
2,38,2018-01-08,63.5
2,39,2018-01-08,36.36
2,40,2018-01-08,27.73
2,41,2018-01-08,18.87
2,42,2018-01-08,32.15
2,43,2018-01-08,42.78
2,44,2018-01-08,23.42
2,45,2018-01-08,63.89
2,46,2018-01-08,46.83
2,47,2018-01-08,18.55
2,48,2018-01-08,40.21
2,49,2018-01-08,24.68
2,50,2018-01-08,50.75
3,1,2018-01-08,14.81
3,2,2018-01-08,43.15
3,3,2018-01-08,26.4
3,4,2018-01-08,16.39
3,5,2018-01-08,13.86
3,6,2018-01-08,40.69
3,7,2018-01-08,42.87
3,8,2018-01-08,53.95
3,9,2018-01-08,37.96
3,10,2018-01-08,47.1
3,11,2018-01-08,52.69
3,12,2018-01-08,50.83
3,13,2018-01-08,60.77
3,14,2018-01-08,44.59
3,15,2018-01-08,63.36
3,16,2018-01-08,20.71
3,17,2018-01-08,24.27
3,18,2018-01-08,59.26
3,19,2018-01-08,28.82
3,20,2018-01-08,35.29
3,21,2018-01-08,29.81
3,22,2018-01-08,57.54
3,23,2018-01-08,21.66
3,24,2018-01-08,54.61
3,25,2018-01-08,56.25
3,26,2018-01-08,34.15
3,27,2018-01-08,16.8
3,28,2018-01-08,60.84
3,29,2018-01-08,52.77
3,30,2018-01-08,30.25
3,31,2018-01-08,42.83
3,32,2018-01-08,33.56
3,33,2018-01-08,51.49
3,34,2018-01-08,19.68
3,35,2018-01-08,48.61
3,36,2018-01-08,56.42
3,37,2018-01-08,21.15
3,38,2018-01-08,58.97
3,39,2018-01-08,34.16
3,40,2018-01-08,22.84
3,41,2018-01-08,15.69
3,42,2018-01-08,26.64
3,43,2018-01-08,33.87
3,44,2018-01-08,21.26
3,45,2018-01-08,60.09
3,46,2018-01-08,43.27
3,47,2018-01-08,16.68
3,48,2018-01-08,38.77
3,49,2018-01-08,22.3
3,50,2018-01-08,47.61
4,1,2018-01-08,14.78
4,2,2018-01-08,37.86
4,3,2018-01-08,26.48
4,4,2018-01-08,16.16
4,5,2018-01-08,12.41
4,6,2018-01-08,38.77
4,7,2018-01-08,40.79
4,8,2018-01-08,52.94
4,9,2018-01-08,34.27
4,10,2018-01-08,50.18
4,11,2018-01-08,49.09
4,12,2018-01-08,49.3
4,13,2018-01-08,58.21
4,14,2018-01-08,40.05
4,15,2018-01-08,61.38
4,16,2018-01-08,16.54
4,17,2018-01-08,19.64
4,18,2018-01-08,60.47
4,19,2018-01-08,28.96
4,20,2018-01-08,32.33
4,21,2018-01-08,28.69
4,22,2018-01-08,54.41
4,23,2018-01-08,19.1
4,24,2018-01-08,43.49
4,25,2018-01-08,56.13
4,26,2018-01-08,31.85
4,27,2018-01-08,16.35
4,28,2018-01-08,58.85
4,29,2018-01-08,46.98
4,30,2018-01-08,27.86
4,31,2018-01-08,41.18
4,32,2018-01-08,29.62
4,33,2018-01-08,45.66
4,34,2018-01-08,18.04
4,35,2018-01-08,42.74
4,36,2018-01-08,54.13
4,37,2018-01-08,18.77
4,38,2018-01-08,56.07
4,39,2018-01-08,29.85
4,40,2018-01-08,18.79
4,41,2018-01-08,14.52
4,42,2018-01-08,24.52
4,43,2018-01-08,34.44
4,44,2018-01-08,20.42
4,45,2018-01-08,51.84
4,46,2018-01-08,40.62
4,47,2018-01-08,16.11
4,48,2018-01-08,35.83
4,49,2018-01-08,18.81
4,50,2018-01-08,42.62
5,1,2018-01-08,11.7
5,2,2018-01-08,27.16
5,3,2018-01-08,18.61
5,4,2018-01-08,9.71
5,5,2018-01-08,9.19
5,6,2018-01-08,26.85
5,7,2018-01-08,27.88
5,8,2018-01-08,38.23
5,9,2018-01-08,25.57
5,10,2018-01-08,37.46
5,11,2018-01-08,34.72
5,12,2018-01-08,32.2
5,13,2018-01-08,39.8
5,14,2018-01-08,32.22
5,15,2018-01-08,46.31
5,16,2018-01-08,11.58
5,17,2018-01-08,15.36
5,18,2018-01-08,42.21
5,19,2018-01-08,18.55
5,20,2018-01-08,23.39
5,21,2018-01-08,18.75
5,22,2018-01-08,37.85
5,23,2018-01-08,14.73
5,24,2018-01-08,30.63
5,25,2018-01-08,40.65
5,26,2018-01-08,22.03
5,27,2018-01-08,10.47
